"id","offer","offer_value","rpe","vpe","ape","choice"
"640feb5e49b723bcfaad6437","offer12","0.2",-0.05,18,5,"0"
"640feb5e49b723bcfaad6437","offer13","0.3",0.05,81,3,"0"
"640feb5e49b723bcfaad6437","offer14","0.25",0,115,28,"0"
"640feb5e49b723bcfaad6437","offer15","0.15",-0.1,-44,1,"0"
"640feb5e49b723bcfaad6437","offer16","0.3",0.05,-21,-3,"0"
"640feb5e49b723bcfaad6437","offer17","0.2",-0.05,-41,1,"0"
"640feb5e49b723bcfaad6437","offer18","0.35",0.1,127,59,"0"
"640feb5e49b723bcfaad6437","offer19","0.4",0.15,166,80,"0"
"640feb5e49b723bcfaad6437","offer20","0.35",0.1,123,57,"0"
"59e7d3f97f3d71000171def0","offer1","0.05",-0.2,-74,29,"0"
"59e7d3f97f3d71000171def0","offer2","0.2",-0.3,-307,-71,"0"
"59e7d3f97f3d71000171def0","offer3","0.05",-0.2,388,240,"0"
"59e7d3f97f3d71000171def0","offer4","0.25",-0.25,-310,-80,"0"
"59e7d3f97f3d71000171def0","offer5","0.35",0.15,78,-2,"0"
"59e7d3f97f3d71000171def0","offer6","0.15",-0.05,-25,-2,"0"
"59e7d3f97f3d71000171def0","offer7","0.4",0.15,-2,30,"0"
"59e7d3f97f3d71000171def0","offer8","0.45",0.2,9,0,"0"
"59e7d3f97f3d71000171def0","offer9","0.1",-0.1,-51,-2,"0"
"59e7d3f97f3d71000171def0","offer10","0.5",0.3,253,6,"0"
"59e7d3f97f3d71000171def0","offer11","0.45",0.25,118,-3,"0"
"59e7d3f97f3d71000171def0","offer12","0.15",-0.05,-35,-5,"0"
"59e7d3f97f3d71000171def0","offer13","0.35",-0.15,-193,1,"0"
"59e7d3f97f3d71000171def0","offer14","0.5",0.25,250,-6,"0"
"59e7d3f97f3d71000171def0","offer15","0.4",0.15,87,6,"0"
"59e7d3f97f3d71000171def0","offer16","0.25",0.05,16,5,"0"
"59e7d3f97f3d71000171def0","offer17","0.1",-0.1,-60,1,"0"
"59e7d3f97f3d71000171def0","offer18","0.2",0,-7,0,"0"
"59e7d3f97f3d71000171def0","offer19","0.3",0.1,20,4,"0"
"59e7d3f97f3d71000171def0","offer20","0.3",-0.2,-256,-6,"0"
"5c2c62542c45d400014a32e6","offer1","0.25",0.1,-2,-48,"0"
"5c2c62542c45d400014a32e6","offer2","0.05",-0.2,-125,0,"1"
"5c2c62542c45d400014a32e6","offer3","0.1",-0.05,-186,-75,"1"
"5c2c62542c45d400014a32e6","offer4","0.15",0,-37,7,"1"
"5c2c62542c45d400014a32e6","offer5","0.15",-0.05,-132,-23,"1"
"5c2c62542c45d400014a32e6","offer6","0.3",0.15,53,48,"0"
"5c2c62542c45d400014a32e6","offer7","0.4",0.25,263,33,"0"
"5c2c62542c45d400014a32e6","offer8","0.25",0.05,-40,-17,"1"
"5c2c62542c45d400014a32e6","offer9","0.2",0,-171,-34,"1"
"5c2c62542c45d400014a32e6","offer10","0.1",-0.05,-175,-67,"1"
"5c2c62542c45d400014a32e6","offer11","0.35",0.2,133,56,"0"
"5c2c62542c45d400014a32e6","offer12","0.45",0.35,130,4,"0"
"5c2c62542c45d400014a32e6","offer13","0.5",0.4,406,109,"0"
"5c2c62542c45d400014a32e6","offer14","0.35",0.25,21,7,"0"
"5c2c62542c45d400014a32e6","offer15","0.2",0.1,-111,-12,"1"
"5c2c62542c45d400014a32e6","offer16","0.5",0.35,301,8,"0"
"5c2c62542c45d400014a32e6","offer17","0.45",0.25,187,-4,"0"
"5c2c62542c45d400014a32e6","offer18","0.3",0.2,168,50,"0"
"5c2c62542c45d400014a32e6","offer19","0.05",-0.15,-219,-60,"1"
"5c2c62542c45d400014a32e6","offer20","0.4",0.25,320,-251,"0"
"5dd4074feab0423daf012f92","offer1","0.05",-0.2,-226,-1,"1"
"5dd4074feab0423daf012f92","offer2","0.25",-0.25,-116,-4,"1"
"5dd4074feab0423daf012f92","offer3","0.5",0.25,227,125,"0"
"5dd4074feab0423daf012f92","offer4","0.15",-0.25,-244,85,"1"
"5dd4074feab0423daf012f92","offer5","0.4",0.3,-13,-1,"0"
"5dd4074feab0423daf012f92","offer6","0.4",0.25,-4,2,"0"
"5dd4074feab0423daf012f92","offer7","0.5",0.45,212,176,"0"
"5dd4074feab0423daf012f92","offer8","0.05",0.05,-228,194,"1"
"5dd4074feab0423daf012f92","offer9","0.45",-0.05,114,2,"0"
"5dd4074feab0423daf012f92","offer10","0.2",-0.15,-152,113,"1"
"5dd4074feab0423daf012f92","offer11","0.25",-0.25,-100,-15,"1"
"5dd4074feab0423daf012f92","offer12","0.45",0,157,-2,"0"
"5dd4074feab0423daf012f92","offer13","0.15",-0.35,-218,69,"1"
"5dd4074feab0423daf012f92","offer14","0.2",-0.3,-123,0,"1"
"5dd4074feab0423daf012f92","offer15","0.3",-0.2,-130,44,"1"
"5dd4074feab0423daf012f92","offer16","0.1",-0.4,-141,162,"1"
"5dd4074feab0423daf012f92","offer17","0.1",-0.15,-231,97,"1"
"5dd4074feab0423daf012f92","offer18","0.3",0.15,-152,52,"1"
"5dd4074feab0423daf012f92","offer19","0.35",0.05,-85,37,"1"
"5dd4074feab0423daf012f92","offer20","0.35",0.25,-133,38,"1"
"5eaad5dcc2e64603e5122442","offer1","0.1",-0.4,-377,-176,"1"
"5eaad5dcc2e64603e5122442","offer2","0.05",-0.35,-358,22,"1"
"5eaad5dcc2e64603e5122442","offer3","0.05",-0.25,-146,36,"1"
"5eaad5dcc2e64603e5122442","offer4","0.15",-0.3,-203,-154,"1"
"5eaad5dcc2e64603e5122442","offer5","0.15",0,-12,14,"1"
"5eaad5dcc2e64603e5122442","offer6","0.25",0.2,233,56,"0"
"5eaad5dcc2e64603e5122442","offer7","0.1",0.05,34,15,"1"
"5eaad5dcc2e64603e5122442","offer8","0.2",0,14,8,"0"
"5eaad5dcc2e64603e5122442","offer9","0.3",0.15,111,2,"0"
"5eaad5dcc2e64603e5122442","offer10","0.2",-0.2,-189,-117,"1"
"5eaad5dcc2e64603e5122442","offer11","0.25",-0.25,-107,-34,"0"
"5eaad5dcc2e64603e5122442","offer12","0.3",0,48,-12,"0"
"5eaad5dcc2e64603e5122442","offer13","0.35",0,116,1,"0"
"5eaad5dcc2e64603e5122442","offer14","0.4",0.15,118,28,"0"
"5eaad5dcc2e64603e5122442","offer15","0.4",0.2,127,128,"0"
"5eaad5dcc2e64603e5122442","offer16","0.5",0,-193,-49,"0"
"5eaad5dcc2e64603e5122442","offer17","0.45",0.35,288,51,"0"
"5eaad5dcc2e64603e5122442","offer18","0.5",0.25,150,160,"0"
"5eaad5dcc2e64603e5122442","offer19","0.45",0.3,304,154,"0"
"5eaad5dcc2e64603e5122442","offer20","0.35",0.3,339,74,"0"
"63d15e1be853005ff591b935","offer1","0.05",-0.2,-137,-14,"1"
"63d15e1be853005ff591b935","offer2","0.5",0.25,140,82,"0"
"63d15e1be853005ff591b935","offer3","0.4",0.15,-12,-1,"0"
"63d15e1be853005ff591b935","offer4","0.4",0.25,-29,6,"0"
"63d15e1be853005ff591b935","offer5","0.45",0.1,16,24,"0"
"63d15e1be853005ff591b935","offer6","0.15",-0.15,-52,-15,"0"
"63d15e1be853005ff591b935","offer7","0.3",0,-3,-10,"0"
"63d15e1be853005ff591b935","offer8","0.5",0.3,92,38,"0"
"63d15e1be853005ff591b935","offer9","0.2",0,10,-38,"1"
"63d15e1be853005ff591b935","offer10","0.35",0.1,27,-17,"0"
"63d15e1be853005ff591b935","offer11","0.25",-0.1,-26,13,"0"
"63d15e1be853005ff591b935","offer12","0.35",0.1,4,-7,"0"
"63d15e1be853005ff591b935","offer13","0.1",-0.15,-134,-23,"1"
"63d15e1be853005ff591b935","offer14","0.2",-0.15,-19,11,"1"
"63d15e1be853005ff591b935","offer15","0.15",-0.2,-48,-32,"1"
"63d15e1be853005ff591b935","offer16","0.3",-0.05,15,5,"0"
"63d15e1be853005ff591b935","offer17","0.05",-0.1,-110,-6,"1"
"63d15e1be853005ff591b935","offer18","0.1",-0.2,-168,-3,"1"
"63d15e1be853005ff591b935","offer19","0.25",-0.05,-11,-15,"1"
"63d15e1be853005ff591b935","offer20","0.45",0.25,103,51,"0"
"61719bfec06e3136189edb55","offer1","0.1",-0.35,-368,24,"0"
"61719bfec06e3136189edb55","offer2","0.2",-0.15,-377,17,"0"
"61719bfec06e3136189edb55","offer3","0.3",-0.05,-27,-11,"0"
"61719bfec06e3136189edb55","offer4","0.35",-0.05,-41,-16,"0"
"61719bfec06e3136189edb55","offer5","0.25",-0.25,-200,-113,"0"
"61719bfec06e3136189edb55","offer6","0.05",-0.3,-333,110,"0"
"61719bfec06e3136189edb55","offer7","0.4",0,33,-34,"0"
"61719bfec06e3136189edb55","offer8","0.45",0.25,235,235,"0"
"61719bfec06e3136189edb55","offer9","0.2",-0.1,-243,64,"0"
"61719bfec06e3136189edb55","offer10","0.5",0.2,244,240,"0"
"61719bfec06e3136189edb55","offer11","0.05",-0.35,-396,19,"0"
"61719bfec06e3136189edb55","offer12","0.3",-0.1,-150,-122,"0"
"61719bfec06e3136189edb55","offer13","0.15",-0.05,-112,60,"0"
"61719bfec06e3136189edb55","offer14","0.45",0.3,339,239,"0"
"61719bfec06e3136189edb55","offer15","0.35",0.05,10,-20,"0"
"61719bfec06e3136189edb55","offer16","0.15",-0.2,-160,0,"0"
"61719bfec06e3136189edb55","offer17","0.5",0.1,117,126,"0"
"61719bfec06e3136189edb55","offer18","0.1",-0.15,-178,48,"0"
"61719bfec06e3136189edb55","offer19","0.4",0.25,246,204,"0"
"61719bfec06e3136189edb55","offer20","0.25",-0.2,-362,-22,"0"
"5d3221b8eb6cfa0001950113","offer1","0.15",-0.15,-208,2,"1"
"5d3221b8eb6cfa0001950113","offer2","0.25",-0.1,-38,-15,"0"
"5d3221b8eb6cfa0001950113","offer3","0.4",0,44,-11,"0"
"5d3221b8eb6cfa0001950113","offer4","0.2",-0.1,-72,-6,"1"
"5d3221b8eb6cfa0001950113","offer5","0.3",-0.1,-35,-11,"0"
"5d3221b8eb6cfa0001950113","offer6","0.15",-0.15,-215,-1,"1"
"5d3221b8eb6cfa0001950113","offer7","0.45",-0.05,9,5,"0"
"5d3221b8eb6cfa0001950113","offer8","0.5",0.25,208,179,"0"
"5d3221b8eb6cfa0001950113","offer9","0.4",-0.05,-7,-78,"0"
"5d3221b8eb6cfa0001950113","offer10","0.2",0,70,-6,"0"
"5d3221b8eb6cfa0001950113","offer11","0.35",-0.15,-114,-102,"0"
"5d3221b8eb6cfa0001950113","offer12","0.05",-0.45,-324,-194,"1"
"5d3221b8eb6cfa0001950113","offer13","0.05",-0.45,-440,-77,"1"
"5d3221b8eb6cfa0001950113","offer14","0.35",-0.15,-126,-109,"0"
"5d3221b8eb6cfa0001950113","offer15","0.5",0.15,147,141,"0"
"5d3221b8eb6cfa0001950113","offer16","0.45",0.35,366,71,"0"
"5d3221b8eb6cfa0001950113","offer17","0.3",-0.2,-91,-107,"0"
"5d3221b8eb6cfa0001950113","offer18","0.1",-0.25,-245,-46,"1"
"5d3221b8eb6cfa0001950113","offer19","0.1",-0.1,-57,-34,"1"
"5d3221b8eb6cfa0001950113","offer20","0.25",0,24,-24,"1"
"5eaf585e8a9edb65a576c008","offer1","0.15",-0.25,-178,102,"1"
"5eaf585e8a9edb65a576c008","offer2","0.05",-0.35,-223,209,"1"
"5eaf585e8a9edb65a576c008","offer3","0.1",-0.1,-65,189,"1"
"5eaf585e8a9edb65a576c008","offer4","0.05",-0.35,-213,189,"1"
"5eaf585e8a9edb65a576c008","offer5","0.1",0,-2,-10,"1"
"5eaf585e8a9edb65a576c008","offer6","0.2",-0.05,-35,207,"1"
"5eaf585e8a9edb65a576c008","offer7","0.15",-0.1,-58,221,"1"
"5eaf585e8a9edb65a576c008","offer8","0.2",-0.1,-81,99,"1"
"5eaf585e8a9edb65a576c008","offer9","0.3",0.1,47,23,"0"
"5eaf585e8a9edb65a576c008","offer10","0.25",0.05,18,15,"1"
"5eaf585e8a9edb65a576c008","offer11","0.25",-0.1,-69,-48,"1"
"5eaf585e8a9edb65a576c008","offer12","0.35",-0.05,-66,-36,"0"
"5eaf585e8a9edb65a576c008","offer13","0.4",0.1,26,22,"0"
"5eaf585e8a9edb65a576c008","offer14","0.4",0.05,31,-45,"0"
"5eaf585e8a9edb65a576c008","offer15","0.35",0.2,105,-19,"0"
"5eaf585e8a9edb65a576c008","offer16","0.45",0.05,35,7,"0"
"5eaf585e8a9edb65a576c008","offer17","0.3",-0.05,-19,-17,"0"
"5eaf585e8a9edb65a576c008","offer18","0.45",0.1,61,26,"0"
"5eaf585e8a9edb65a576c008","offer19","0.5",0.2,201,170,"0"
"5eaf585e8a9edb65a576c008","offer20","0.5",0.3,329,325,"0"
"6296290ec41bde1525dbb77e","offer1","0.05",-0.1,-274,-203,"1"
"6296290ec41bde1525dbb77e","offer2","0.05",-0.15,-181,-79,"1"
"6296290ec41bde1525dbb77e","offer3","0.35",0.05,213,200,"0"
"6296290ec41bde1525dbb77e","offer4","0.25",0.2,287,230,"0"
"6296290ec41bde1525dbb77e","offer5","0.2",0.1,186,50,"0"
"6296290ec41bde1525dbb77e","offer6","0.1",-0.1,9,10,"1"
"6296290ec41bde1525dbb77e","offer7","0.5",0.3,-114,-180,"0"
"6296290ec41bde1525dbb77e","offer8","0.15",-0.25,-300,-310,"1"
"6296290ec41bde1525dbb77e","offer9","0.1",0,-127,-107,"1"
"6296290ec41bde1525dbb77e","offer10","0.45",0.3,301,274,"0"
"6296290ec41bde1525dbb77e","offer11","0.2",-0.15,-125,72,"0"
"6296290ec41bde1525dbb77e","offer12","0.5",0.25,-355,-219,"1"
"6296290ec41bde1525dbb77e","offer13","0.4",0.1,34,250,"0"
"6296290ec41bde1525dbb77e","offer14","0.4",0.05,199,243,"0"
"6296290ec41bde1525dbb77e","offer15","0.15",-0.1,-158,-89,"0"
"6296290ec41bde1525dbb77e","offer16","0.25",-0.1,-118,15,"0"
"6296290ec41bde1525dbb77e","offer17","0.35",0.05,29,140,"0"
"6296290ec41bde1525dbb77e","offer18","0.3",0,309,295,"0"
"6296290ec41bde1525dbb77e","offer19","0.3",-0.2,-130,39,"0"
"6296290ec41bde1525dbb77e","offer20","0.45",0.2,162,272,"0"
"60ca4cfb5c287146cad0695a","offer1","0.2",0.1,11,-52,"1"
"60ca4cfb5c287146cad0695a","offer2","0.5",0.4,436,362,"0"
"60ca4cfb5c287146cad0695a","offer3","0.45",0.35,436,355,"0"
"60ca4cfb5c287146cad0695a","offer4","0.05",0.05,3,10,"1"
"60ca4cfb5c287146cad0695a","offer5","0.1",0,2,12,"1"
"60ca4cfb5c287146cad0695a","offer6","0.15",0.1,-49,-54,"1"
"60ca4cfb5c287146cad0695a","offer7","0.3",0.3,278,88,"0"
"60ca4cfb5c287146cad0695a","offer8","0.45",0.3,258,462,"0"
"60ca4cfb5c287146cad0695a","offer9","0.4",0.3,404,344,"0"
"60ca4cfb5c287146cad0695a","offer10","0.05",-0.05,-19,386,"1"
"60ca4cfb5c287146cad0695a","offer11","0.35",0.35,395,-303,"0"
"60ca4cfb5c287146cad0695a","offer12","0.1",0.05,-12,450,"1"
"60ca4cfb5c287146cad0695a","offer13","0.5",0.4,442,336,"0"
"60ca4cfb5c287146cad0695a","offer14","0.15",0.05,-6,-119,"1"
"60ca4cfb5c287146cad0695a","offer15","0.25",0.15,210,-126,"0"
"60ca4cfb5c287146cad0695a","offer16","0.3",0.2,298,-19,"0"
"60ca4cfb5c287146cad0695a","offer17","0.2",0.1,75,-32,"1"
"60ca4cfb5c287146cad0695a","offer18","0.25",0.2,276,-128,"0"
"60ca4cfb5c287146cad0695a","offer19","0.4",0.3,453,275,"0"
"60ca4cfb5c287146cad0695a","offer20","0.35",0.25,314,-88,"0"
"63d71e67dd0fcccd3cc745b0","offer1","0.1",-0.05,-28,0,"0"
"63d71e67dd0fcccd3cc745b0","offer2","0.3",-0.05,-9,-9,"0"
"63d71e67dd0fcccd3cc745b0","offer3","0.5",0.15,22,51,"0"
"63d71e67dd0fcccd3cc745b0","offer4","0.2",-0.15,-54,19,"0"
"63d71e67dd0fcccd3cc745b0","offer5","0.35",0.05,15,-3,"0"
"63d71e67dd0fcccd3cc745b0","offer6","0.05",-0.05,-20,-211,"1"
"63d71e67dd0fcccd3cc745b0","offer7","0.15",-0.1,-71,-65,"1"
"63d71e67dd0fcccd3cc745b0","offer8","0.25",0,3,-17,"0"
"63d71e67dd0fcccd3cc745b0","offer9","0.45",0.3,182,88,"0"
"63d71e67dd0fcccd3cc745b0","offer10","0.5",0.3,138,73,"0"
"63d71e67dd0fcccd3cc745b0","offer11","0.25",-0.15,-114,-54,"0"
"63d71e67dd0fcccd3cc745b0","offer12","0.3",0.1,113,6,"0"
"63d71e67dd0fcccd3cc745b0","offer13","0.35",0.15,54,10,"0"
"63d71e67dd0fcccd3cc745b0","offer14","0.4",0.25,145,-11,"0"
"63d71e67dd0fcccd3cc745b0","offer15","0.05",-0.35,-247,-137,"1"
"63d71e67dd0fcccd3cc745b0","offer16","0.1",-0.25,-236,-246,"1"
"63d71e67dd0fcccd3cc745b0","offer17","0.2",-0.05,-1,-3,"0"
"63d71e67dd0fcccd3cc745b0","offer18","0.45",0.3,137,7,"0"
"63d71e67dd0fcccd3cc745b0","offer19","0.15",0,7,-17,"1"
"63d71e67dd0fcccd3cc745b0","offer20","0.4",0.2,177,-6,"0"
"5dc8465ad362415b3383405f","offer1","0.35",0,-66,-109,"0"
"5dc8465ad362415b3383405f","offer2","0.5",0.1,71,102,"0"
"5dc8465ad362415b3383405f","offer3","0.1",-0.35,-336,62,"1"
"5dc8465ad362415b3383405f","offer4","0.2",0.05,-17,141,"1"
"5dc8465ad362415b3383405f","offer5","0.25",0.05,14,-15,"0"
"5dc8465ad362415b3383405f","offer6","0.3",-0.15,-204,56,"0"
"5dc8465ad362415b3383405f","offer7","0.1",-0.05,-207,-76,"1"
"5dc8465ad362415b3383405f","offer8","0.15",-0.2,-162,68,"1"
"5dc8465ad362415b3383405f","offer9","0.45",0.15,68,36,"0"
"5dc8465ad362415b3383405f","offer10","0.4",0.2,219,31,"0"
"5dc8465ad362415b3383405f","offer11","0.3",-0.05,-93,68,"0"
"5dc8465ad362415b3383405f","offer12","0.5",0.3,208,-61,"0"
"5dc8465ad362415b3383405f","offer13","0.05",-0.15,-182,298,"1"
"5dc8465ad362415b3383405f","offer14","0.25",0.05,4,-43,"0"
"5dc8465ad362415b3383405f","offer15","0.45",0.2,163,-6,"0"
"5dc8465ad362415b3383405f","offer16","0.15",0.1,-21,94,"1"
"5dc8465ad362415b3383405f","offer17","0.2",0,-44,133,"1"
"5dc8465ad362415b3383405f","offer18","0.05",-0.25,-175,162,"1"
"5dc8465ad362415b3383405f","offer19","0.35",-0.05,-78,26,"0"
"5dc8465ad362415b3383405f","offer20","0.4",-0.05,-87,-2,"0"
"63619eb02e5bd8f4f7bd138a","offer1","0.05",0.05,-1,0,"1"
"63619eb02e5bd8f4f7bd138a","offer2","0.05",0.05,3,1,"1"
"63619eb02e5bd8f4f7bd138a","offer3","0.25",-0.25,1,3,"1"
"63619eb02e5bd8f4f7bd138a","offer4","0.4",0.4,0,-5,"0"
"63619eb02e5bd8f4f7bd138a","offer5","0.15",-0.35,-1,0,"0"
"63619eb02e5bd8f4f7bd138a","offer6","0.5",0.25,239,-7,"0"
"63619eb02e5bd8f4f7bd138a","offer7","0.2",-0.05,0,3,"1"
"63619eb02e5bd8f4f7bd138a","offer8","0.4",0.4,1,-1,"0"
"63619eb02e5bd8f4f7bd138a","offer9","0.25",-0.25,2,2,"1"
"63619eb02e5bd8f4f7bd138a","offer10","0.5",0,244,2,"0"
"63619eb02e5bd8f4f7bd138a","offer11","0.1",0.1,-5,0,"1"
"63619eb02e5bd8f4f7bd138a","offer12","0.35",0.3,1,-2,"1"
"63619eb02e5bd8f4f7bd138a","offer13","0.1",0.1,1,-1,"1"
"63619eb02e5bd8f4f7bd138a","offer14","0.45",0.35,2,-3,"0"
"63619eb02e5bd8f4f7bd138a","offer15","0.2",-0.05,2,2,"0"
"63619eb02e5bd8f4f7bd138a","offer16","0.35",-0.15,-2,-2,"1"
"63619eb02e5bd8f4f7bd138a","offer17","0.15",-0.1,3,-1,"1"
"63619eb02e5bd8f4f7bd138a","offer18","0.45",-0.05,119,0,"0"
"63619eb02e5bd8f4f7bd138a","offer19","0.3",0.05,-2,-1,"1"
"63619eb02e5bd8f4f7bd138a","offer20","0.3",0.3,4,1,"1"
"65da873891cb7174c9544968","offer1","0.1",-0.1,-5,-438,"0"
"65da873891cb7174c9544968","offer2","0.35",-0.1,-458,5,"1"
"65da873891cb7174c9544968","offer3","0.15",-0.15,8,-239,"1"
"65da873891cb7174c9544968","offer4","0.35",0.1,-222,8,"1"
"65da873891cb7174c9544968","offer5","0.05",-0.2,-2,208,"0"
"65da873891cb7174c9544968","offer6","0.05",-0.4,-461,-3,"1"
"65da873891cb7174c9544968","offer7","0.4",0.15,2,50,"0"
"65da873891cb7174c9544968","offer8","0.1",-0.05,-1,-155,"0"
"65da873891cb7174c9544968","offer9","0.45",0.25,235,-7,"0"
"65da873891cb7174c9544968","offer10","0.25",0.1,-11,-4,"1"
"65da873891cb7174c9544968","offer11","0.2",0,8,-4,"0"
"65da873891cb7174c9544968","offer12","0.2",-0.05,101,1,"0"
"65da873891cb7174c9544968","offer13","0.3",-0.05,-50,-2,"0"
"65da873891cb7174c9544968","offer14","0.3",-0.05,-234,-9,"0"
"65da873891cb7174c9544968","offer15","0.5",0.25,-1,-8,"0"
"65da873891cb7174c9544968","offer16","0.25",0,-367,14,"1"
"65da873891cb7174c9544968","offer17","0.4",0.15,213,4,"0"
"65da873891cb7174c9544968","offer18","0.15",0,-15,2,"1"
"65da873891cb7174c9544968","offer19","0.45",0.4,242,7,"0"
"65da873891cb7174c9544968","offer20","0.5",0.35,129,233,"0"
"608bfa04767191aa4d57bfd8","offer1","0.05",-0.05,11,211,"1"
"608bfa04767191aa4d57bfd8","offer2","0.15",0,-85,109,"1"
"608bfa04767191aa4d57bfd8","offer3","0.05",-0.35,-269,181,"1"
"608bfa04767191aa4d57bfd8","offer4","0.15",0.1,16,22,"1"
"608bfa04767191aa4d57bfd8","offer5","0.1",0,28,80,"1"
"608bfa04767191aa4d57bfd8","offer6","0.1",-0.4,-337,53,"1"
"608bfa04767191aa4d57bfd8","offer7","0.2",-0.1,-226,105,"1"
"608bfa04767191aa4d57bfd8","offer8","0.2",0.15,-11,52,"1"
"608bfa04767191aa4d57bfd8","offer9","0.3",0.2,166,-62,"0"
"608bfa04767191aa4d57bfd8","offer10","0.3",-0.05,-57,-71,"0"
"608bfa04767191aa4d57bfd8","offer11","0.25",0.05,-218,22,"1"
"608bfa04767191aa4d57bfd8","offer12","0.35",0.1,131,68,"0"
"608bfa04767191aa4d57bfd8","offer13","0.25",0.05,-108,93,"1"
"608bfa04767191aa4d57bfd8","offer14","0.35",0,-49,-15,"0"
"608bfa04767191aa4d57bfd8","offer15","0.4",0.2,161,76,"0"
"608bfa04767191aa4d57bfd8","offer16","0.4",0.25,187,204,"0"
"608bfa04767191aa4d57bfd8","offer17","0.45",0.05,93,99,"0"
"608bfa04767191aa4d57bfd8","offer18","0.45",0,61,29,"0"
"608bfa04767191aa4d57bfd8","offer19","0.5",0.2,129,136,"0"
"608bfa04767191aa4d57bfd8","offer20","0.5",0.2,107,202,"0"
"5eeaa8ee94a7f8046a02a20d","offer1","0.2",-0.3,-281,-11,"0"
"5eeaa8ee94a7f8046a02a20d","offer2","0.35",-0.15,-213,7,"0"
"5eeaa8ee94a7f8046a02a20d","offer3","0.15",-0.35,-279,30,"1"
"5eeaa8ee94a7f8046a02a20d","offer4","0.25",-0.25,-267,15,"0"
"5eeaa8ee94a7f8046a02a20d","offer5","0.45",-0.05,-113,-15,"0"
"5eeaa8ee94a7f8046a02a20d","offer6","0.25",-0.25,-261,21,"0"
"5eeaa8ee94a7f8046a02a20d","offer7","0.3",-0.2,-246,-14,"0"
"5eeaa8ee94a7f8046a02a20d","offer8","0.1",-0.4,-360,88,"1"
"5eeaa8ee94a7f8046a02a20d","offer9","0.15",-0.35,-339,58,"1"
"5eeaa8ee94a7f8046a02a20d","offer10","0.05",-0.45,-365,114,"1"
"5eeaa8ee94a7f8046a02a20d","offer11","0.45",-0.05,-102,8,"0"
"5eeaa8ee94a7f8046a02a20d","offer12","0.35",-0.15,-242,-10,"0"
"5eeaa8ee94a7f8046a02a20d","offer13","0.3",-0.2,-275,14,"0"
"5eeaa8ee94a7f8046a02a20d","offer14","0.5",0,130,99,"0"
"5eeaa8ee94a7f8046a02a20d","offer15","0.4",-0.1,-132,17,"0"
"5eeaa8ee94a7f8046a02a20d","offer16","0.5",0,28,-8,"0"
"5eeaa8ee94a7f8046a02a20d","offer17","0.05",-0.45,-368,108,"1"
"5eeaa8ee94a7f8046a02a20d","offer18","0.1",-0.4,-351,77,"1"
"5eeaa8ee94a7f8046a02a20d","offer19","0.4",-0.1,-24,0,"0"
"5eeaa8ee94a7f8046a02a20d","offer20","0.2",-0.3,-290,14,"0"
"65b40fa5fc13e92b9c793475","offer1","0.4",0.15,140,15,"0"
"65b40fa5fc13e92b9c793475","offer2","0.2",-0.2,-54,-9,"0"
"65b40fa5fc13e92b9c793475","offer3","0.5",0.25,215,0,"0"
"65b40fa5fc13e92b9c793475","offer4","0.05",-0.3,-187,-8,"0"
"65b40fa5fc13e92b9c793475","offer5","0.25",0,28,33,"0"
"65b40fa5fc13e92b9c793475","offer6","0.4",0.05,163,-9,"0"
"65b40fa5fc13e92b9c793475","offer7","0.05",-0.15,-195,-30,"0"
"65b40fa5fc13e92b9c793475","offer8","0.1",-0.05,-97,-7,"0"
"65b40fa5fc13e92b9c793475","offer9","0.1",-0.15,-168,-20,"0"
"65b40fa5fc13e92b9c793475","offer10","0.35",0.2,194,32,"0"
"65b40fa5fc13e92b9c793475","offer11","0.35",0.05,107,-12,"0"
"65b40fa5fc13e92b9c793475","offer12","0.45",0.3,174,18,"0"
"65b40fa5fc13e92b9c793475","offer13","0.45",0.3,153,20,"0"
"65b40fa5fc13e92b9c793475","offer14","0.2",0.05,-41,-27,"0"
"65b40fa5fc13e92b9c793475","offer15","0.3",0.05,103,4,"0"
"65b40fa5fc13e92b9c793475","offer16","0.15",0,-146,-11,"0"
"65b40fa5fc13e92b9c793475","offer17","0.15",-0.1,-95,-26,"0"
"65b40fa5fc13e92b9c793475","offer18","0.3",0.05,74,12,"0"
"65b40fa5fc13e92b9c793475","offer19","0.25",0,27,25,"0"
"65b40fa5fc13e92b9c793475","offer20","0.5",0.35,202,-32,"0"
"63616240cc69594f32b0ff2e","offer1","0.35",0.15,132,92,"0"
"63616240cc69594f32b0ff2e","offer2","0.1",-0.15,-295,82,"1"
"63616240cc69594f32b0ff2e","offer3","0.25",0.1,231,82,"0"
"63616240cc69594f32b0ff2e","offer4","0.15",-0.15,-95,302,"1"
"63616240cc69594f32b0ff2e","offer5","0.5",0.25,135,191,"0"
"63616240cc69594f32b0ff2e","offer6","0.45",0.25,249,177,"0"
"63616240cc69594f32b0ff2e","offer7","0.2",-0.05,-185,-32,"0"
"63616240cc69594f32b0ff2e","offer8","0.35",0.1,76,53,"0"
"63616240cc69594f32b0ff2e","offer9","0.2",-0.2,-61,210,"1"
"63616240cc69594f32b0ff2e","offer10","0.4",0.2,109,112,"0"
"63616240cc69594f32b0ff2e","offer11","0.3",0.05,79,50,"0"
"63616240cc69594f32b0ff2e","offer12","0.25",0.15,210,-37,"1"
"63616240cc69594f32b0ff2e","offer13","0.45",0.3,208,215,"0"
